Nome Elemento,Ifc Class,GUID,ID Elemento,Presenza Nativo,Presenza IFC,Stato
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASxS,1Fu$HxwHr1TgMzF3kFASxS,705428,705428,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASxT,1Fu$HxwHr1TgMzF3kFASxT,705429,705429,1,1,Verificato,1
ST_FON_PLT_Testata4Pali-ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASxL,1Fu$HxwHr1TgMzF3kFASxL,705437,705437,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASxM,1Fu$HxwHr1TgMzF3kFASxM,705438,705438,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASxN,1Fu$HxwHr1TgMzF3kFASxN,705439,705439,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASxe,1Fu$HxwHr1TgMzF3kFASxe,705440,705440,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASxf,1Fu$HxwHr1TgMzF3kFASxf,705441,705441,1,1,Verificato,1
ST_FON_PLT_Testata4Pali-ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASxX,1Fu$HxwHr1TgMzF3kFASxX,705449,705449,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASxY,1Fu$HxwHr1TgMzF3kFASxY,705450,705450,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASxZ,1Fu$HxwHr1TgMzF3kFASxZ,705451,705451,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASxa,1Fu$HxwHr1TgMzF3kFASxa,705452,705452,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASxb,1Fu$HxwHr1TgMzF3kFASxb,705453,705453,1,1,Verificato,1
ST_FON_PLT_Testata4Pali-ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASxz,1Fu$HxwHr1TgMzF3kFASxz,705461,705461,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASx_,1Fu$HxwHr1TgMzF3kFASx_,705462,705462,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASx$,1Fu$HxwHr1TgMzF3kFASx$,705463,705463,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASxm,1Fu$HxwHr1TgMzF3kFASxm,705464,705464,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASxn,1Fu$HxwHr1TgMzF3kFASxn,705465,705465,1,1,Verificato,1
