Categoria,Nome Elemento,ID Elemento,Verifica,Offset Rilevato,Stato
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893389,Oggetto conforme.,3.0,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893396,Oggetto conforme.,3.0,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893410,Oggetto conforme.,2.7000000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893413,Oggetto conforme.,2.7000000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893420,Oggetto conforme.,2.7000000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893430,Oggetto conforme.,2.7000000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893436,Oggetto conforme.,4.9500000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893439,Oggetto conforme.,4.9500000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893442,Oggetto conforme.,4.9500000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893452,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893458,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893464,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893467,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893470,Oggetto conforme.,2.7000000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893489,Oggetto conforme.,2.7000000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893490,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893500,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893507,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893519,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893522,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893525,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893528,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893531,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893534,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893537,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893540,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893543,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893546,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893549,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893552,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893573,Oggetto conforme.,3.0,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893576,Oggetto conforme.,3.0,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893579,Oggetto conforme.,3.0,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893582,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893585,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893588,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893591,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893597,Oggetto conforme.,2.7000000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893603,Oggetto conforme.,2.7000000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893609,Oggetto conforme.,4.9500000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893622,Oggetto conforme.,4.9500000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893625,Oggetto conforme.,4.9500000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893632,Oggetto conforme.,4.9500000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893635,Oggetto conforme.,4.9500000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893643,Oggetto conforme.,4.9500000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893649,Oggetto conforme.,4.9500000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893652,Oggetto conforme.,4.9500000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893666,Oggetto conforme.,4.9500000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893672,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893681,Oggetto conforme.,3.0,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893684,Oggetto conforme.,3.0,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893687,Oggetto conforme.,3.0,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893690,Oggetto conforme.,3.0,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893700,Oggetto conforme.,4.9500000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893703,Oggetto conforme.,4.9500000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893708,Oggetto conforme.,4.9500000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893711,Oggetto conforme.,4.9500000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893716,Oggetto conforme.,4.9500000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893719,Oggetto conforme.,4.9500000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893722,Oggetto conforme.,4.9500000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893733,Oggetto conforme.,2.7000000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893736,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893744,Oggetto conforme.,3.0,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893747,Oggetto conforme.,3.0,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893753,Oggetto conforme.,4.9500000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893759,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893765,Oggetto conforme.,3.0,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893776,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893782,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893791,Oggetto conforme.,3.0,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893794,Oggetto conforme.,3.0,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893800,Oggetto conforme.,3.0,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893809,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893815,Oggetto conforme.,2.7000000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893821,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893827,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893833,Oggetto conforme.,2.7000000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893839,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893845,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893848,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893856,Oggetto conforme.,3.0,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893867,Oggetto conforme.,3.0,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893876,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893882,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893885,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893888,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893891,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893894,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893897,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893900,Oggetto conforme.,2.7000000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_EVAC_Incasso,4893903,Oggetto conforme.,2.7000000000000002,1
Dispositivi allarme incendio,SGS_Rivelatori_Ottici,4893912,Oggetto conforme.,2.7000000000000002,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894089,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894090,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894093,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894094,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894096,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894097,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894099,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894101,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894102,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894104,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894108,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894127,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894137,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894142,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894152,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894157,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894162,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894178,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894183,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894206,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894233,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894676,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894713,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894721,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894768,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894795,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894816,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894848,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894858,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894863,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894873,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894901,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894909,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894931,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894936,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4894941,Oggetto conforme.,0.0,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4904934,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4904937,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4904955,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4904958,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4904961,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4904964,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4904967,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4904970,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4906450,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4907910,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4907925,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4907926,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4907936,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4907973,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4907984,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4907987,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4907990,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4907993,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4907996,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4907999,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908002,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908009,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908030,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908033,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908036,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908045,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908054,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908065,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908076,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908079,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908082,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908088,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908091,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908094,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908097,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908105,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908114,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908117,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908120,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908126,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908133,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908161,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908167,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908177,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908243,Oggetto conforme.,4.9500000000000002,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908263,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908264,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908265,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908266,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908267,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908268,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908269,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908270,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908271,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908272,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908273,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908274,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908275,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908276,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908277,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908278,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908280,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908285,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908290,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908291,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908292,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908293,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908294,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908295,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908296,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908297,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908298,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908299,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908300,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908301,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908302,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908303,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908304,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908305,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908306,Oggetto conforme.,0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908307,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908308,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908357,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4908415,Oggetto conforme.,-0.0,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908596,Oggetto conforme.,5.1500000000000004,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908597,Oggetto conforme.,5.1500000000000004,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908598,Oggetto conforme.,5.1500000000000004,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908599,Oggetto conforme.,5.1500000000000004,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908600,Oggetto conforme.,5.1500000000000004,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908601,Oggetto conforme.,5.1500000000000004,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908602,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908603,Oggetto conforme.,5.1500000000000004,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908604,Oggetto conforme.,5.1500000000000004,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908605,Oggetto conforme.,5.1500000000000004,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908606,Oggetto conforme.,5.1500000000000004,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908608,Oggetto conforme.,5.1500000000000004,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908609,Oggetto conforme.,5.1500000000000004,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908610,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908611,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908612,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908613,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908614,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908619,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908621,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908622,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908624,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908625,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908626,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908627,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908629,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908630,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908636,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908639,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908641,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4908642,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4910340,Oggetto sopra l'interpiano.,7.2999999999999998,0
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4910341,Oggetto sopra l'interpiano.,7.2999999999999998,0
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4910468,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4910482,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4910483,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4910495,Oggetto conforme.,4.9500000000000002,1
Dispositivi di comunicazione,SGS_Diffusore_Sferico,4910496,Oggetto conforme.,4.9500000000000002,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4910632,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4910633,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4910641,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4910642,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4910650,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4910651,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4910682,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4910683,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4910712,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4910713,Oggetto conforme.,-0.0,1
Apparecchi elettrici,SGS_EF_Power_supply_RecessedBox,4910721,Oggetto conforme.,-0.0,1
